serial #,market code,vessel ID,landing year,fbus ID,reported catch lbs,unit price,gear code,origin code,port code,land date - month,land date - day,fish_lic
S312285,752,99999,1980,7759,2040,0.17,15,690,611,11,29,
S312286,752,32433,1980,7759,4860,0.2,15,700,770,11,29,
S312287,752,33980,1980,7759,4300,0.18,15,690,611,11,30,
S312288,752,35518,1980,7759,4280,0.22,15,657,611,11,30,
S312289,752,34398,1980,7759,6640,0.22,15,710,611,11,30,
S312290,752,33963,1980,7759,480,0.22,15,656,611,12,1,
S312291,752,35556,1980,7759,1980,0.21,15,655,611,12,1,
S312292,752,35125,1980,7759,3960,0.22,15,690,611,12,1,
S312293,752,21604,1980,7759,2640,0.22,15,657,611,12,1,
S312294,752,33202,1980,7759,5060,0.19,15,690,611,12,1,
S312295,752,35605,1980,7759,1970,0,15,700,770,12,2,
S312296,752,30009,1980,7759,1870,0,15,700,770,12,2,
S312297,752,10000,1980,7759,2250,0.22,15,700,770,12,2,
S312298,752,19405,1980,7759,3660,0.19,15,700,770,12,2,
S312299,752,32433,1980,7759,5330,0,15,700,770,12,2,
S312300,752,10000,1980,7759,780,0.22,15,700,770,12,3,
S309886,752,19405,1980,7759,1560,0.14,15,700,770,9,16,
S309887,752,10000,1980,7759,1980,0.2,15,700,770,9,16,
S309888,752,32505,1980,7759,1880,0.18,15,700,770,9,16,
S309889,752,22995,1980,7759,2010,0.2,15,700,770,9,16,
S309890,752,10000,1980,7759,2160,0.2,15,700,770,9,17,
S309891,752,32505,1980,7759,500,0.19,15,700,770,9,17,
S309892,752,22995,1980,7759,1810,0.2,15,700,770,9,17,
S309893,752,30197,1980,7759,1440,0.17,15,700,770,9,18,
S309895,752,30009,1980,7759,1280,0.15,15,700,770,9,18,
S309896,752,32505,1980,7759,1350,0.19,15,700,770,9,18,
S309897,752,10000,1980,7759,2090,0.2,15,700,770,9,22,
S309898,752,32505,1980,7759,1182,0.19,15,700,770,9,23,
S309899,752,10000,1980,7759,1660,0.2,15,700,770,9,24,
S309900,752,22995,1980,7759,2060,0.2,15,700,770,9,24,
S309901,752,21569,1980,7759,3240,0.16,15,700,770,8,28,
S309902,752,10000,1980,7759,1760,0.16,15,700,770,8,28,
S309903,752,22995,1980,7759,1940,0.17,15,700,770,8,28,
S309904,752,30009,1980,7759,2140,0.17,15,700,770,8,28,
S309905,752,33922,1980,7759,1170,0.17,15,719,770,8,29,
S309906,752,22995,1980,7759,2520,0.17,15,720,770,8,29,
S309907,752,21569,1980,7759,2140,0.17,15,700,770,9,2,
S309908,752,30009,1980,7759,1640,0.17,15,700,770,9,2,
S309909,752,33922,1980,7759,2120,0.17,15,700,770,9,2,
S309910,752,22995,1980,7759,2110,0.17,15,700,770,9,2,
S309872,752,10000,1980,7759,400,0.19,15,700,770,9,7,
S309873,752,21569,1980,7759,2400,0.19,15,700,770,9,8,
S309874,752,10000,1980,7759,2260,0.18,15,720,770,9,8,
S309875,752,33922,1980,7759,2300,0.2,15,700,770,9,8,
S309673,752,35131,1980,7936,3640,0.166,15,712,611,9,14,
S309674,752,24260,1980,7936,2530,0.174,15,690,611,9,16,
S309675,752,33963,1980,7936,3170,0.171,15,711,611,9,16,
S309676,752,25567,1980,7936,7030,0.175,15,689,611,9,24,
S309677,752,29698,1980,7936,10000,0.182,15,712,611,9,24,
S309678,752,35100,1980,7936,1500,0.152,15,700,744,9,26,
S309679,752,25721,1980,7936,5180,0.18,15,814,745,9,26,
S309680,752,29698,1980,7936,8215,0.184,15,600,608,9,29,
S309681,752,24260,1980,7936,950,0.174,15,690,611,9,30,
S309682,752,25721,1980,7936,5830,0.18,15,600,608,9,30,
S309683,752,22937,1980,7936,11430,0.182,15,700,742,10,1,
S309684,752,32061,1980,7936,7860,0.14,15,600,608,10,5,
S309685,752,32061,1980,7936,4910,0.174,15,600,608,10,6,
S309686,752,29698,1980,7936,8650,0.19,15,600,608,10,7,
S309687,752,22937,1980,7936,2800,0.18,15,700,742,10,10,
S309688,752,25721,1980,7936,4460,0.192,15,600,608,10,14,
S309689,752,25721,1980,7936,4120,0.2,15,600,608,10,18,
S309690,752,35181,1980,7936,1200,0.21,15,655,611,10,18,
S309691,752,25858,1980,7936,2140,0.2,15,656,611,10,18,
S309692,752,33228,1980,7936,500,0.2,15,687,611,10,18,
S309693,752,29707,1980,7936,600,0.21,15,690,611,10,18,
S309694,752,33849,1980,7936,3140,0.2,15,710,611,10,18,
S309695,752,32061,1980,7936,8550,0.14,15,600,608,10,19,
S309696,752,35100,1980,7936,3010,0.14,15,700,742,10,20,
S309697,752,32061,1980,7936,920,0.14,15,600,608,10,20,
S309698,752,29698,1980,7936,6390,0.19,15,600,608,10,20,
S309699,752,25721,1980,7936,7240,0.18,15,600,608,10,23,
S309700,752,25721,1980,7936,5120,0.19,15,600,608,10,23,
S309701,752,24260,1980,7936,2810,0.2,15,690,611,10,24,
S309702,752,25567,1980,7936,6320,0.2,15,711,611,10,23,
S309703,752,23028,1980,7936,3800,0.15,15,690,611,10,23,
S309704,752,24260,1980,7936,3290,0.2,15,710,611,10,29,
S309705,752,22937,1980,7936,10300,0.2,15,700,742,10,29,
S309706,752,32641,1980,7936,1650,0.14,15,700,742,10,30,
S309707,752,34398,1980,7936,5400,0.18,15,689,611,10,30,
S309708,752,99999,1980,7936,2270,0.2,15,711,611,10,30,
S309709,752,24260,1980,7936,2590,0.2,15,690,611,10,30,
S309711,752,33202,1980,7936,8240,0.19,15,690,611,10,30,
S309712,752,99999,1980,7936,2400,0.19,15,710,611,10,31,
S309713,752,25567,1980,7936,6140,0.2,15,711,611,10,31,
S309714,752,14116,1980,7936,2010,0.23,15,800,880,10,31,
S309715,752,99999,1980,7936,735,0.23,15,800,880,10,31,
S309717,752,3455,1980,7936,790,0.28,15,800,880,11,1,
S309718,752,14116,1980,7936,950,0.27,15,800,880,11,1,
S309719,752,25721,1980,7936,7335,0.19,15,600,608,11,1,
S309720,752,32061,1980,7936,12780,0.18,15,600,608,11,1,
S309721,752,33202,1980,7936,5120,0.19,15,690,611,11,3,
S309722,752,32061,1980,7936,6360,0.19,15,600,608,11,3,
S309723,752,14116,1980,7936,1925,0.28,15,800,880,11,4,
S309724,752,3455,1980,7936,595,0.29,15,860,880,11,4,
S309725,752,14116,1980,7936,950,0.28,15,800,880,11,5,
S309726,752,25721,1980,7936,4830,0.19,15,600,608,11,5,
S309727,752,32061,1980,7936,6120,0.18,15,600,608,11,5,
S309728,752,14116,1980,7936,1390,0.3,15,860,880,11,8,
S309729,752,3455,1980,7936,1880,0.28,15,800,880,11,8,
S309730,752,3038,1980,7936,1400,0.19,15,765,770,11,10,
S309731,752,14116,1980,7936,1000,0.28,15,860,880,11,11,
S309732,752,7578,1980,7936,1010,0.27,15,860,880,11,11,
S309733,752,7578,1980,7936,1180,0.17,15,860,880,12,11,
S309734,752,7497,1980,7936,1250,0.21,15,860,880,11,12,
S309735,752,14116,1980,7936,830,0.24,15,800,880,11,13,
S309736,752,7497,1980,7936,948,0.3,15,800,880,11,13,
S309737,752,7578,1980,7936,1142,0.25,15,800,880,11,13,
S309738,752,14116,1980,7936,1200,0.29,15,860,880,11,14,
S309739,752,3455,1980,7936,2250,0.3,15,800,880,11,14,
S309740,752,7578,1980,7936,1120,0.24,15,800,880,11,14,
S309741,752,25721,1980,7936,3550,0.2,15,814,608,11,14,
S309742,752,32061,1980,7936,4550,0.18,15,600,608,11,14,
S309743,752,22937,1980,7936,5270,0.19,15,700,742,11,14,
S309744,752,24260,1980,7936,4450,0.17,15,690,611,11,17,
S309745,752,32061,1980,7936,10310,0.17,15,600,608,11,17,
S309747,752,25567,1980,7936,6540,0.2,15,689,611,11,18,
S309748,752,25721,1980,7936,9600,0,15,600,608,11,18,
S309749,752,29698,1980,7936,8160,0.2,15,600,608,11,19,
S309750,752,25721,1980,7936,3310,0.19,15,700,744,11,22,
S293567,752,22937,1980,7936,11400,0.161,15,700,742,8,22,
S293569,752,33035,1980,7936,1220,0.163,15,711,611,8,22,
S293570,752,33980,1980,7936,1720,0.144,15,710,611,8,22,
S293571,752,35181,1980,7936,3550,0.178,15,710,611,8,24,
S293572,752,23028,1980,7936,3620,0.144,15,711,611,8,24,
S293573,752,33849,1980,7936,7200,0.168,15,690,611,8,24,
S293574,752,22386,1980,7936,1500,0.128,15,690,611,8,25,
S293575,752,17222,1980,7936,3240,0.176,15,690,611,8,25,
S293576,752,24260,1980,7936,4080,0.178,15,690,611,8,25,
S293577,752,25721,1980,7936,11700,0.13,15,600,608,8,25,
S293578,752,32061,1980,7936,8550,0.148,15,600,608,8,24,
S293579,752,32061,1980,7936,7810,0.13,15,600,608,8,25,
S293580,752,25567,1980,7936,5320,0.165,15,711,611,8,27,
S293581,752,23028,1980,7936,8240,0.152,15,690,611,8,27,
S293582,752,25567,1980,7936,5500,0.154,15,710,611,8,28,
S293583,752,35181,1980,7936,4310,0.152,15,690,611,8,28,
S293584,752,26072,1980,7936,3270,0.154,15,690,611,8,28,
S293585,752,24260,1980,7936,2210,0.166,15,690,611,8,29,
S293586,752,26072,1980,7936,1750,0.163,15,687,611,8,29,
S293587,752,33202,1980,7936,5480,0.168,15,690,611,8,29,
S293588,752,25567,1980,7936,4540,0.157,15,710,611,8,29,
S293589,752,21704,1980,7936,3600,0.164,15,710,611,8,29,
S293590,752,35181,1980,7936,3860,0.159,15,690,611,8,29,
S293591,752,17222,1980,7936,2720,0.18,15,690,611,9,1,
S293592,752,23354,1980,7936,2550,0.18,15,690,611,9,1,
S293593,752,23028,1980,7936,7040,0.18,15,690,611,9,1,
S293594,752,35181,1980,7936,4490,0.19,15,690,611,9,2,
S293595,752,24260,1980,7936,4030,0.18,15,690,611,9,2,
S293596,752,23028,1980,7936,8390,0.15,15,690,611,9,2,
S293597,752,33963,1980,7936,960,0.19,15,655,611,9,3,
S293598,752,35131,1980,7936,3370,0.19,15,711,611,9,3,
S293599,752,24260,1980,7936,3630,0.15,15,690,611,9,24,
S293600,752,25721,1980,7936,5670,0.175,15,685,608,9,24,
S293501,752,33719,1980,7936,4160,0.16,15,710,611,6,19,
S326626,752,26072,1980,6423,1990,0.23,15,657,611,12,12,
S326627,752,33015,1980,6423,3430,0.23,15,657,611,12,12,
S326628,752,35181,1980,6423,2065,0.23,15,687,611,12,12,
S326629,752,20808,1980,6423,950,0.23,15,657,611,12,12,
S326630,752,26072,1980,6423,2900,0.24,15,657,611,12,14,
S326631,752,32507,1980,6423,2130,0.24,15,657,611,12,14,
S326632,752,33015,1980,6423,3570,0.24,15,657,611,12,14,
S326633,752,33015,1980,6423,3455,0.23,15,657,611,12,15,
S326634,752,35181,1980,6423,1600,0.24,15,657,611,12,14,
S326635,752,26072,1980,6423,2735,0.25,15,657,611,12,15,
S326636,752,20808,1980,6423,4510,0.23,15,657,611,12,15,
S326637,752,33159,1980,6423,8450,0.23,15,657,611,12,15,
S326638,752,26072,1980,6423,3650,0.24,15,657,611,12,16,
S326639,752,33015,1980,6423,3775,0.23,15,657,611,12,16,
S326640,752,35181,1980,6423,3350,0.24,15,687,611,12,16,
S326641,752,32507,1980,6423,1360,0.22,15,657,611,12,17,
S326642,752,33015,1980,6423,2320,0.24,15,657,611,12,17,
S326643,752,35181,1980,6423,2100,0.24,15,687,611,12,17,
S326644,752,26072,1980,6423,1980,0.24,15,677,611,12,17,
S326645,752,33015,1980,6423,2620,0.24,15,657,611,12,18,
S326646,752,35181,1980,6423,2695,0.24,15,682,611,12,18,
S326647,752,35181,1980,6423,3990,0.24,15,657,611,12,19,
S326648,752,32507,1980,6423,2265,0.24,15,657,611,12,21,
S326649,752,35181,1980,6423,2950,0.24,15,657,611,12,21,
S326650,752,35181,1980,6423,3710,0.24,15,687,611,12,22,
S326751,752,20808,1980,6438,3845,0.24,15,653,611,12,23,
S326752,752,32507,1980,6438,1885,0.25,15,657,611,12,23,
S326753,752,20808,1980,6438,3400,0.23,15,657,611,12,26,
S321121,752,35181,1980,6423,410,0.2,15,687,611,11,10,
S321122,752,26072,1980,6423,2872,0.2,15,657,611,11,12,
S321123,752,33159,1980,6423,4695,0.2,15,687,611,11,12,
S321124,752,26072,1980,6423,2992,0.2,15,657,611,11,13,
S321125,752,35181,1980,6423,3270,0.21,15,687,611,11,13,
S321126,752,33015,1980,6423,1000,0.21,15,657,611,11,14,
S321127,752,26072,1980,6423,3005,0.21,15,657,611,11,14,
S321128,752,35181,1980,6423,3075,0.2,15,687,611,11,14,
S321129,752,26072,1980,6423,2610,0.21,15,657,611,11,16,
S321130,752,26072,1980,6423,2220,0.21,15,657,611,11,17,
S321131,752,35181,1980,6423,3130,0.21,15,657,611,11,17,
S321132,752,26072,1980,6423,3190,0.22,15,657,611,11,18,
S321133,752,35181,1980,6423,2365,0.21,15,657,611,11,18,
S321134,752,33015,1980,6423,3070,0.22,15,657,611,11,18,
S321135,752,26072,1980,6423,3150,0.22,15,657,611,11,19,
S321136,752,33015,1980,6423,2980,0.22,15,657,611,11,19,
S321137,752,35181,1980,6423,4340,0.21,15,657,611,11,19,
S321138,752,33159,1980,6423,8040,0.22,15,657,611,11,19,
S321139,752,26072,1980,6423,3090,0.21,15,657,611,11,20,
S321140,752,33015,1980,6423,3000,0.21,15,657,611,11,20,
S321141,752,33015,1980,6423,2930,0.21,15,657,611,11,21,
S321142,752,26072,1980,6423,3165,0.21,15,657,611,11,21,
S321143,752,33159,1980,6423,7620,0.21,15,657,611,11,21,
S321144,752,26072,1980,6423,2245,0.21,15,657,611,11,22,
S321145,752,26072,1980,6423,2130,0.21,15,657,611,11,23,
S321146,752,35181,1980,6423,3740,0.21,15,657,611,11,23,
S321147,752,33159,1980,6423,4870,0.22,15,600,611,11,24,
S315031,752,23287,1980,7550,5800,0.2,15,690,611,12,15,
S315032,752,33963,1980,7550,1730,0.2,15,689,611,12,16,
S315033,752,33202,1980,7550,7490,0.2,15,690,611,12,16,
S315034,752,33202,1980,7550,2760,0.2,15,690,611,12,17,
S315035,752,943,1980,7550,10600,0.2,15,690,611,12,17,
S315036,752,33719,1980,7550,2780,0.2,15,690,611,12,17,
S315037,752,34723,1980,7550,3950,0.2,15,690,611,12,17,
S315038,752,35556,1980,7550,1300,0.2,15,710,611,12,18,
S315039,752,33202,1980,7550,5230,0.2,15,690,611,12,18,
S315040,752,33692,1980,7550,5860,0.2,15,600,611,12,19,
S315041,752,943,1980,7550,2940,0.2,15,600,611,12,20,
S315042,752,33963,1980,7550,1360,0.2,15,690,611,12,20,
S315043,752,33202,1980,7550,3190,0.2,15,710,611,12,20,
S315044,752,32267,1980,7550,7930,0.2,15,690,611,12,20,
S315045,752,22386,1980,7550,7470,0.2,15,690,611,12,22,
S315046,752,33963,1980,7550,1120,0.2,15,654,611,12,23,
S315047,752,21704,1980,7550,5870,0.2,15,690,611,12,22,
S315048,752,34120,1980,7550,4830,0.2,15,711,611,12,27,
S315049,752,21704,1980,7550,2200,0.2,15,710,611,12,29,
S312351,752,35605,1980,7759,1170,0.21,15,700,770,11,3,
S312352,752,10000,1980,7759,1300,0.21,15,700,770,11,4,
S312353,752,35605,1980,7759,1430,0.21,15,700,770,11,4,
S312354,752,19405,1980,7759,1970,0.17,15,700,770,11,4,
S312355,752,10000,1980,7759,2040,0.22,15,700,770,11,5,
S312356,752,35605,1980,7759,1460,0.22,15,700,770,11,5,
S312357,752,30009,1980,7759,1070,0.22,15,700,770,11,5,
S312358,752,23693,1980,7759,3010,0.18,15,700,770,11,10,
S312359,752,19405,1980,7759,1640,0.21,15,700,770,11,10,
S312360,752,25858,1980,7759,140,0.21,15,653,611,11,11,
S312361,752,35518,1980,7759,4250,0.21,15,690,611,11,11,
S312362,752,35518,1980,7759,1020,0.21,15,655,611,11,13,
S312363,752,20785,1980,7759,2220,0.22,15,657,611,11,14,
S312364,752,33963,1980,7759,4820,0.21,15,687,611,11,13,
S312366,752,35518,1980,7759,1080,0.21,15,657,611,11,14,
S312367,752,33202,1980,7759,1410,0.22,15,690,611,11,14,
S312368,752,17222,1980,7759,1470,0.22,15,655,611,11,15,
S312369,752,22134,1980,7759,2480,0.17,15,710,611,11,15,
S312370,752,33922,1980,7759,5050,0.17,15,700,770,11,16,
S312371,752,20785,1980,7759,3470,0.18,15,690,611,11,17,
S312372,752,35125,1980,7759,4420,0.22,15,690,611,11,17,
S312373,752,35518,1980,7759,5610,0.22,15,687,611,11,17,
S312374,752,17222,1980,7759,3920,0.19,15,690,611,11,17,
S312375,752,35125,1980,7759,3640,0.19,15,690,611,11,18,
S312376,752,20785,1980,7759,3040,0.22,15,690,611,11,18,
S312377,752,35518,1980,7759,2975,0.22,15,689,611,11,18,
S312379,752,33202,1980,7759,7780,0.22,15,690,611,11,18,
S312380,752,21604,1980,7759,3400,0.22,15,657,611,11,18,
S312381,752,32433,1980,7759,4170,0.21,15,700,770,11,19,
S312382,752,10000,1980,7759,1420,0.22,15,700,770,11,19,
S312383,752,35605,1980,7759,2380,0.22,15,700,770,11,19,
S312384,752,10000,1980,7759,2110,0.22,15,700,770,11,20,
S312385,752,20785,1980,7759,4730,0.22,15,690,611,11,19,
S312386,752,17222,1980,7759,3200,0.2,15,690,611,11,19,
S312387,752,32505,1980,7759,1620,0.21,15,700,770,11,20,
S312388,752,30009,1980,7759,1510,0.21,15,700,770,11,20,
S312389,752,19405,1980,7759,420,0.2,15,700,770,11,20,
S312390,752,10000,1980,7759,1000,0.22,15,700,770,11,21,
S312391,752,35605,1980,7759,1920,0.21,15,700,770,11,21,
S312392,752,30009,1980,7759,1570,0.21,15,700,770,11,21,
S312393,752,32505,1980,7759,1370,0.21,15,700,770,11,21,
S312394,752,32433,1980,7759,1690,0.21,15,700,770,11,21,
S312395,752,18889,1980,7759,1560,0.16,15,700,748,11,21,
S312396,752,32433,1980,7759,7330,0.21,15,700,770,11,24,
S312247,752,23693,1980,7759,2930,0.22,15,700,770,11,13,
S312248,752,30009,1980,7759,720,0.22,15,700,770,11,13,
S312244,752,10000,1980,7759,2890,0.22,15,700,770,11,12,
S312245,752,23693,1980,7759,3480,0.22,15,700,770,11,12,
S312246,752,10000,1980,7759,1770,0.22,15,700,743,11,13,
S309851,752,24889,1980,7759,1480,0.17,15,690,611,8,21,
S309852,752,17222,1980,7759,2760,0.17,15,690,611,8,28,
S309853,752,24889,1980,7759,3010,0.17,15,711,611,8,28,
S309854,752,21917,1980,7759,2100,0.17,15,690,611,8,29,
S309855,752,34120,1980,7759,9500,0.17,15,690,611,8,29,
S309856,752,32433,1980,7759,9520,0.17,15,700,770,8,30,
S309857,752,29082,1980,7759,6600,0.17,15,700,770,8,30,
S309858,752,29082,1980,7759,2345,0.17,15,700,770,9,1,
S309859,752,23693,1980,7759,2948,0.17,15,700,770,9,1,
S309860,752,30009,1980,7759,2200,0.17,15,700,770,9,2,
S309861,752,10000,1980,7759,1220,0.17,15,700,770,9,3,
S309862,752,22995,1980,7759,2500,0.17,15,700,770,9,3,
S309863,752,21569,1980,7759,1570,0.19,15,720,770,9,4,
S309864,752,33922,1980,7759,2020,0.17,15,700,770,9,4,
S309865,752,10000,1980,7759,2050,0.2,15,700,770,9,4,
S309866,752,22995,1980,7759,2330,0.2,15,700,770,9,4,
S309867,752,29082,1980,7759,10760,0.14,15,700,770,9,5,
S309868,752,32433,1980,7759,19860,0.17,15,700,770,9,5,
S309869,752,21569,1980,7759,2550,0.19,15,700,770,9,5,
S309870,752,22995,1980,7759,1780,0.2,15,720,770,9,5,
S309871,752,29082,1980,7759,6840,0.16,15,700,770,9,7,
S309669,752,33963,1980,7936,2880,0.178,15,690,611,9,11,
S309670,752,22386,1980,7936,2620,0.148,15,690,611,9,11,
S309672,752,22937,1980,7936,7620,0.174,15,700,742,9,12,
S309601,752,35181,1980,7936,4180,0.16,15,710,611,9,4,
S309602,752,24260,1980,7936,5520,0.184,15,690,611,9,4,
S309604,752,943,1980,7936,12450,0.15,15,690,611,9,4,
S309605,752,33963,1980,7936,3910,0.167,15,711,611,9,5,
S309606,752,34120,1980,7936,8050,0.168,15,711,611,9,5,
S309607,752,943,1980,7936,7760,0.17,15,690,611,9,7,
S309608,752,33963,1980,7936,2360,0.184,15,689,611,9,8,
S309609,752,27282,1980,7936,4480,0.155,15,690,611,9,8,
S309610,752,35131,1980,7936,2980,0.167,15,711,611,9,8,
S309611,752,24260,1980,7936,5120,0.14,15,690,611,9,9,
S309612,752,25567,1980,7936,6130,0.14,15,710,611,9,9,
S309613,752,32061,1980,7936,7140,0.15,15,690,611,9,9,
S309614,752,943,1980,7936,11700,0.144,15,690,611,9,10,
S309615,752,32061,1980,7936,10050,0.13,15,690,611,9,10,
S309616,752,19405,1980,7936,2560,0.14,15,700,770,9,12,
S309617,752,35100,1980,7936,1010,0.15,15,700,744,9,12,
S309618,752,35100,1980,7936,2030,0.13,15,700,770,9,15,
S309619,752,25721,1980,7936,7920,0.152,15,600,608,9,15,
S309620,752,29698,1980,7936,7410,0.17,15,600,608,9,16,
S309621,752,25721,1980,7936,8120,0.142,15,600,608,9,16,
S309622,752,25567,1980,7936,5380,0.18,15,711,608,9,17,
S309623,752,35100,1980,7936,1400,0.14,15,700,744,9,17,
S309624,752,22937,1980,7936,2650,0.18,15,700,742,9,18,
S309625,752,32061,1980,7936,7240,0.16,15,600,608,9,22,
S309626,752,25721,1980,7936,7210,0.179,15,685,608,9,23,
S309627,752,32061,1980,7936,11200,0.142,15,685,608,9,23,
S309628,752,22937,1980,7936,12280,0.177,15,700,742,9,24,
S309629,752,32061,1980,7936,9260,0.13,15,600,608,9,24,
S309630,752,29698,1980,7936,7390,0.175,15,600,608,9,25,
S309631,752,22937,1980,7936,11730,0.175,15,700,742,9,26,
S309632,752,25567,1980,7936,8710,0.16,15,711,611,9,29,
S309633,752,24260,1980,7936,3090,0.176,15,690,611,9,29,
S309634,752,21682,1980,7936,1080,0.19,15,687,611,10,1,
S309635,752,24260,1980,7936,3610,0.19,15,690,611,10,1,
S309636,752,25721,1980,7936,3640,0,15,600,608,10,1,
S309637,752,32061,1980,7936,6130,0.14,15,600,608,10,1,
S309638,752,22937,1980,7936,6480,0,15,700,742,10,3,
S309639,752,35100,1980,7936,750,0.15,15,700,770,10,10,
S309640,752,22937,1980,7936,5900,0.17,15,700,744,10,14,
S309641,752,33963,1980,7936,3150,0.2,15,690,611,10,19,
S309642,752,35100,1980,7936,1600,0.11,15,700,742,10,23,
S309643,752,35100,1980,7936,1760,0.14,15,700,742,10,24,
S309644,752,32061,1980,7936,8640,0.18,15,600,608,10,25,
S309645,752,25721,1980,7936,8330,0.19,15,700,744,10,31,
S309646,752,32061,1980,7936,8840,0.18,15,700,744,11,1,
S309647,752,25721,1980,7936,6410,0.2,15,600,608,10,30,
S309648,752,32061,1980,7936,11090,0.16,15,700,744,10,30,
S309649,752,22937,1980,7936,8530,0.18,15,700,742,11,1,
S309650,752,32641,1980,7936,2200,0.18,15,700,742,11,3,
S309651,752,29698,1980,7936,9450,0.152,15,708,608,8,27,
S301001,752,27050,1980,7393,118,0.15,15,762,770,8,5,
S326601,752,33202,1980,6423,1875,0.2,15,677,611,11,27,
S326602,752,26072,1980,6423,3660,0.23,15,657,611,11,28,
S326603,752,35181,1980,6423,1420,0.23,15,657,611,11,28,
S326604,752,26072,1980,6423,2485,0.23,15,687,611,11,30,
S326605,752,33015,1980,6423,2610,0.23,15,657,611,11,30,
S326606,752,35181,1980,6423,2445,0.23,15,657,611,11,30,
S326607,752,26072,1980,6423,2660,0.23,15,657,611,12,1,
S326608,752,33015,1980,6423,2850,0.23,15,657,611,12,1,
S326609,752,35181,1980,6423,5430,0.23,15,657,611,12,1,
S326610,752,23029,1980,6423,1210,0.22,15,657,611,12,2,
S326611,752,26072,1980,6423,3945,0.23,15,657,611,12,2,
S326612,752,33015,1980,6423,3110,0.23,15,657,611,12,2,
S326613,752,29707,1980,6423,1610,0.23,15,657,611,12,3,
S326614,752,35181,1980,6423,4130,0.23,15,657,611,12,3,
S326615,752,35181,1980,6423,3390,0.23,15,657,611,12,4,
S326616,752,26072,1980,6423,3220,0.23,15,657,611,12,8,
S326617,752,32507,1980,6423,2045,0.23,15,687,611,12,8,
S326618,752,35181,1980,6423,3570,0.23,15,657,611,12,8,
S326619,752,26072,1980,6423,2840,0.23,15,657,611,12,9,
S326620,752,26072,1980,6423,3075,0.23,15,657,611,12,10,
S326621,752,33015,1980,6423,3565,0.23,15,657,611,12,10,
S326622,752,35181,1980,6423,4425,0.23,15,657,611,12,10,
S326623,752,33015,1980,6423,2750,0.23,15,657,611,12,11,
S326624,752,32507,1980,6423,2100,0.23,15,657,611,12,11,
S326625,752,20808,1980,6423,3940,0.23,15,687,611,12,11,
S321148,752,35181,1980,6423,4600,0.21,15,687,611,11,25,
S321149,752,33159,1980,6423,7125,0.22,15,687,611,11,25,
S321150,752,29707,1980,6423,2670,0.21,15,687,611,11,26,
S321101,752,35181,1980,6423,4680,0.21,15,689,611,10,22,
S321102,752,26072,1980,6423,3225,0.21,15,653,611,10,23,
S321103,752,35181,1980,6423,1940,0.21,15,689,611,10,23,
