serial #,market code,vessel ID,landing year,fbus ID,reported catch lbs,unit price,gear code,origin code,port code,land date - month,land date - day,fish_lic
S416182,752,24032,1982,7759,4780,0.17,15,689,611,10,21,
S416183,752,35768,1982,7759,5060,0.17,15,689,611,10,22,
S416184,752,34686,1982,7759,8890,0.17,15,690,611,10,22,
S416185,752,32704,1982,7759,2880,0.17,15,656,611,10,29,
S416186,752,35978,1982,7759,1060,0.17,15,689,611,10,29,
S416187,752,33719,1982,7759,7620,0.17,15,690,611,10,29,
S416188,752,33049,1982,7759,1740,0.17,15,656,611,10,31,
S416189,752,34686,1982,7759,5920,0.17,15,690,611,10,31,
S416190,752,35978,1982,7759,2140,0.17,15,652,611,11,1,
S416191,752,32507,1982,7759,1160,0.17,15,657,611,11,1,
S416192,752,36312,1982,7759,3040,0.16,15,689,611,11,1,
S416194,752,30839,1982,7759,4120,0.16,15,690,611,11,1,
S416195,752,35978,1982,7759,920,0.17,15,653,611,11,2,
S416196,752,35768,1982,7759,4740,0.17,15,690,611,11,2,
S416197,752,36312,1982,7759,2980,0.16,15,689,611,11,2,
S414428,752,14974,1982,8339,1870,0.1,15,860,880,8,11,
S414429,752,14974,1982,8339,2330,0.1,15,860,880,8,12,
S414430,752,14974,1982,8339,1880,0.1,15,860,880,8,13,
S414431,752,14974,1982,8339,2010,0.1,15,860,880,8,15,
S414432,752,20724,1982,8339,290,0.1,15,860,880,8,16,
S414433,752,14974,1982,8339,1490,0.1,15,860,880,8,16,
S414434,752,20724,1982,8339,230,0.1,15,860,880,8,16,
S414435,752,14974,1982,8339,600,0.1,15,860,880,8,16,
S414436,752,29947,1982,8339,1030,0.1,15,860,880,8,18,
S414437,752,20724,1982,8339,280,0.1,15,860,880,8,19,
S414438,752,18246,1982,8339,510,0.1,15,860,880,8,19,
S414439,752,20724,1982,8339,310,0.1,15,860,880,8,20,
S414440,752,29947,1982,8339,980,0.1,15,860,880,8,20,
S414441,752,14974,1982,8339,1860,0.1,15,860,880,8,20,
S414442,752,14974,1982,8339,1320,0.1,15,860,880,8,22,
S414443,752,20724,1982,8339,250,0.1,15,860,880,8,23,
S414445,752,20724,1982,8339,750,0.1,15,860,880,8,21,
S414446,752,29947,1982,8339,140,0.1,15,860,880,8,23,
S414447,752,14974,1982,8339,1140,0.1,15,860,880,8,24,
S414448,752,20724,1982,8339,470,0.1,15,860,880,8,24,
S407214,752,36432,1982,7550,2540,0.18,15,600,611,5,17,
S407215,752,34120,1982,7550,3080,0.18,15,680,611,5,17,
S407216,752,33719,1982,7550,7100,0.18,15,689,611,5,17,
S407217,752,21604,1982,7550,2960,0.18,15,657,611,5,18,
S407218,752,21704,1982,7550,4280,0.18,15,690,611,5,18,
S407219,752,31127,1982,7550,3320,0.18,15,710,611,5,20,
S407220,752,21917,1982,7550,4140,0.18,15,689,611,5,20,
S407221,752,35993,1982,7550,4560,0.18,15,689,611,5,20,
S407222,752,21604,1982,7550,3120,0.18,15,657,611,5,20,
S407223,752,33719,1982,7550,7240,0.18,15,690,611,5,23,
S407224,752,31547,1982,7550,3400,0.18,15,689,611,5,23,
S407225,752,24786,1982,7550,740,0.18,15,657,611,5,23,
S407226,752,36312,1982,7550,2420,0.18,15,689,611,5,23,
S407227,752,31127,1982,7550,2760,0.18,15,710,611,5,24,
S407228,752,21704,1982,7550,6620,0.18,15,690,611,5,24,
S407229,752,21917,1982,7550,4400,0.18,15,689,611,5,24,
S407230,752,35993,1982,7550,3880,0.18,15,690,611,5,24,
S407231,752,19634,1982,7550,3300,0.18,15,689,611,5,24,
S407232,752,31127,1982,7550,2600,0.18,15,710,611,5,25,
S407233,752,21917,1982,7550,3580,0.18,15,689,611,5,25,
S407234,752,36718,1982,7550,4020,0.18,15,689,611,5,25,
S407235,752,21704,1982,7550,2920,0.18,15,600,611,5,27,
S407236,752,33719,1982,7550,4900,0.18,15,690,611,5,27,
S407237,752,31547,1982,7550,3080,0.18,15,710,611,5,27,
S407238,752,31127,1982,7550,1200,0.18,15,710,611,5,31,
S407239,752,21704,1982,7550,3260,0.18,15,710,611,5,31,
S407240,752,35181,1982,7550,3560,0.18,15,689,611,5,31,
S407241,752,24032,1982,7550,1320,0.18,15,654,611,6,11,
S407242,752,24786,1982,7550,500,0.18,15,654,611,6,1,
S407243,752,25858,1982,7550,1360,0.18,15,654,611,6,1,
S407244,752,24786,1982,7550,1680,0.18,15,654,611,6,2,
S407245,752,36432,1982,7550,720,0.18,15,654,611,6,2,
S407246,752,33719,1982,7550,3660,0.18,15,690,611,6,2,
S407247,752,32267,1982,7550,5080,0.18,15,600,611,6,2,
S407248,752,24786,1982,7550,470,0.18,15,655,611,6,3,
S407249,752,32704,1982,7550,1960,0.18,15,690,611,6,3,
S407250,752,21779,1982,7550,1560,0.18,15,657,611,6,3,
S407301,752,35605,1982,7759,1180,0.16,15,700,745,4,17,
S407302,752,34211,1982,7759,1940,0.21,15,700,770,4,18,
S407303,752,10000,1982,7759,1800,0.15,15,700,770,4,18,
S407304,752,36704,1982,7759,400,0.11,15,700,770,4,18,
S407305,752,22335,1982,7759,1150,0.21,15,700,770,4,18,
S407306,752,5255,1982,7759,5370,0.15,15,700,745,4,19,
S407307,752,36287,1982,7759,2580,0.13,15,700,745,4,19,
S407308,752,29082,1982,7759,4890,0.05,15,700,745,4,19,
S438002,752,33795,1982,7759,3930,0.17,15,710,608,11,1,
S438003,752,943,1982,7759,1260,0.17,15,653,611,11,2,
S438004,752,23287,1982,7759,3200,0.17,15,690,611,11,2,
S434191,752,0,1982,7990,100,0.25,15,737,770,11,12,
S429880,752,35768,1982,7550,3680,0.18,15,690,611,10,29,
S429881,752,35993,1982,7550,3820,0.18,15,711,611,10,29,
S429882,752,26348,1982,7550,2980,0.18,15,690,611,10,29,
S429883,752,30839,1982,7550,1940,0.18,15,690,611,10,29,
S429884,752,33015,1982,7550,760,0.19,15,653,611,10,31,
S429885,752,31547,1982,7550,3660,0.19,15,689,611,10,31,
S429886,752,23028,1982,7550,4280,0.19,15,689,611,10,31,
S429887,752,35993,1982,7550,3820,0.19,15,712,611,10,31,
S429888,752,31127,1982,7550,3080,0.19,15,710,611,11,1,
S429889,752,35125,1982,7550,4840,0.19,15,690,611,11,1,
S429890,752,33015,1982,7550,2760,0.19,15,689,611,11,1,
S429891,752,35993,1982,7550,3860,0.19,15,712,611,11,1,
S429892,752,35147,1982,7550,2260,0.19,15,712,611,11,1,
S429893,752,35125,1982,7550,4200,0.19,15,690,611,11,2,
S429894,752,21779,1982,7550,1380,0.19,15,656,611,11,2,
S429895,752,26348,1982,7550,1840,0.19,15,689,611,11,2,
S429896,752,36718,1982,7550,2840,0.19,15,689,611,11,2,
S429897,752,31547,1982,7550,2700,0.19,15,690,611,11,2,
S429898,752,35993,1982,7550,3600,0.19,15,690,611,11,2,
S429899,752,21779,1982,7550,920,0.19,15,656,611,11,3,
S429900,752,35125,1982,7550,4080,0.19,15,712,611,11,3,
S429814,752,33015,1982,7550,1120,0.19,15,689,611,11,7,
S429815,752,31127,1982,7550,1900,0.19,15,600,611,11,7,
S429816,752,11198,1982,7550,4480,0.19,15,690,611,11,7,
S429817,752,21604,1982,7550,2780,0.19,15,656,611,11,8,
S429818,752,21779,1982,7550,960,0.19,15,655,611,11,8,
S429819,752,26348,1982,7550,3570,0.19,15,600,611,11,8,
S429820,752,23028,1982,7550,3500,0.19,15,690,611,11,8,
S429821,752,23028,1982,7550,4860,0.19,15,689,611,11,11,
S429822,752,31127,1982,7550,2320,0.19,15,710,611,11,12,
S429823,752,21779,1982,7550,1140,0.19,15,656,611,11,12,
S429824,752,26348,1982,7550,3360,0.19,15,712,611,11,12,
S429825,752,35993,1982,7550,4720,0.19,15,690,611,11,12,
S429826,752,30839,1982,7550,5700,0.19,15,690,611,11,12,
S429827,752,21779,1982,7550,1770,0.19,15,600,611,11,14,
S429828,752,31127,1982,7550,1420,0.19,15,600,611,11,14,
S429829,752,25858,1982,7550,4240,0.19,15,689,611,11,14,
S429830,752,35993,1982,7550,4920,0.19,15,690,611,11,14,
S429831,752,21704,1982,7550,5460,0.19,15,690,611,11,14,
S429832,752,31547,1982,7550,1860,0.19,15,689,611,11,14,
S429833,752,21779,1982,7550,1200,0.19,15,600,611,11,15,
S429834,752,31127,1982,7550,2200,0.19,15,712,611,11,15,
S429835,752,35993,1982,7550,2200,0.19,15,690,611,11,15,
S429836,752,31547,1982,7550,3420,0.19,15,690,611,11,15,
S429837,752,21941,1982,7550,2680,0.19,15,600,611,11,15,
S429838,752,35125,1982,7550,4120,0.19,15,690,611,11,16,
S429839,752,34512,1982,7550,660,0.19,15,689,611,11,16,
S427207,752,17579,1982,7514,55,0.25,15,720,742,9,4,
S424671,752,19434,1982,7244,609,0.35,15,720,770,12,16,
S424624,752,0,1982,7244,241,0.25,15,720,770,11,27,
S424641,752,0,1982,7244,459,0.35,15,720,770,12,4,
S416198,752,34686,1982,7759,9420,0.17,15,690,611,11,3,
S416199,752,36312,1982,7759,4420,0.17,15,657,611,11,4,
S416200,752,35768,1982,7759,5460,0.17,15,600,611,11,4,
S416157,752,33719,1982,7759,3210,0.17,15,690,611,10,4,
S416158,752,30839,1982,7759,320,0.17,15,655,611,10,4,
S416159,752,34189,1982,7759,1200,0.17,15,656,611,10,4,
S416160,752,36282,1982,7759,1880,0.17,15,600,611,10,5,
S416161,752,32267,1982,7759,2500,0.17,15,688,611,10,5,
S416162,752,35518,1982,7759,5020,0.17,15,690,611,10,6,
S416154,752,33230,1982,7759,2800,0.17,15,689,611,10,3,
S416155,752,32267,1982,7759,1120,0.17,15,689,611,10,3,
S416156,752,34686,1982,7759,4840,0.17,15,689,611,10,3,
S416052,752,22335,1982,7759,850,0.15,15,700,770,9,17,
S416054,752,36871,1982,7759,1230,0.16,15,700,770,9,17,
S416055,752,37270,1982,7759,330,0.16,15,700,770,9,17,
S416056,752,10000,1982,7759,1040,0.16,15,700,770,9,17,
S416057,752,37270,1982,7759,420,0.16,15,700,770,9,19,
S416059,752,36871,1982,7759,520,0.16,15,700,770,9,19,
S416060,752,31658,1982,7759,1640,0.15,15,700,770,9,19,
S416061,752,10000,1982,7759,1300,0.15,15,700,770,9,19,
S416062,752,29082,1982,7759,7040,0.15,15,700,770,9,20,
S416063,752,37270,1982,7759,460,0.15,15,700,770,9,20,
S416064,752,31658,1982,7759,1560,0.15,15,700,770,9,20,
S416065,752,22335,1982,7759,840,0.14,15,700,770,9,20,
S416066,752,34211,1982,7759,1420,0.17,15,700,770,9,20,
S416067,752,19434,1982,7759,2700,0.16,15,700,770,9,20,
S416068,752,36871,1982,7759,180,0.17,15,700,770,9,20,
S416069,752,36738,1982,7759,3190,0.16,15,700,770,9,20,
S416070,752,30272,1982,7759,1280,0.16,15,700,770,9,20,
S416071,752,17974,1982,7759,560,0.16,15,700,770,9,20,
S416072,752,34211,1982,7759,1140,0.15,15,700,770,9,21,
S416073,752,22335,1982,7759,760,0.16,15,700,770,9,21,
S416074,752,31658,1982,7759,1200,0.16,15,700,770,9,21,
S416075,752,19434,1982,7759,4100,0.16,15,700,770,9,21,
S416076,752,17974,1982,7759,810,0.16,15,700,770,9,21,
S416077,752,10000,1982,7759,1120,0.17,15,700,770,9,21,
S416078,752,29974,1982,7759,980,0.16,15,700,770,9,21,
S416079,752,34211,1982,7759,1610,0.16,15,700,770,9,22,
S416080,752,10000,1982,7759,1100,0.15,15,700,770,9,22,
S416081,752,22335,1982,7759,650,0.15,15,700,770,9,22,
S416082,752,37270,1982,7759,560,0.16,15,700,770,9,22,
S416083,752,30272,1982,7759,840,0.16,15,700,770,9,22,
S414401,752,14974,1982,8339,1680,0.1,15,860,880,7,1,
S414402,752,14974,1982,8339,1940,0.1,15,860,880,7,3,
S414403,752,14974,1982,8339,2190,0.1,15,860,880,7,6,
S414404,752,14974,1982,8339,1120,0.1,15,860,880,7,9,
S414405,752,14974,1982,8339,880,0.1,15,860,880,7,11,
S414407,752,29947,1982,8339,1060,0.1,15,860,880,7,13,
S414408,752,14974,1982,8339,1450,0.1,15,860,880,7,13,
S414409,752,14974,1982,8339,1490,0.1,15,860,880,7,15,
S414410,752,29947,1982,8339,960,0.1,15,860,880,7,15,
S414411,752,14974,1982,8339,1500,0.1,15,860,880,7,18,
S414412,752,29947,1982,8339,50,0.1,15,860,880,7,18,
S414413,752,14974,1982,8339,1900,0.1,15,860,880,8,19,
S414414,752,14974,1982,8339,1140,0.1,15,860,880,7,20,
S414415,752,14974,1982,8339,1570,0.1,15,860,880,7,22,
S414416,752,14974,1982,8339,1560,0.1,15,860,880,7,27,
S414417,752,14974,1982,8339,1340,0.1,15,860,880,7,26,
S414418,752,14974,1982,8339,770,0.1,15,860,880,7,29,
S414419,752,14974,1982,8339,1480,0.1,15,860,880,7,30,
S414420,752,14974,1982,8339,1710,0.1,15,860,880,8,1,
S414421,752,14974,1982,8339,1150,0.1,15,860,880,8,2,
S414422,752,14974,1982,8339,1730,0.1,15,860,880,8,3,
S414423,752,14974,1982,8339,1540,0.1,15,860,880,8,4,
S414424,752,14974,1982,8339,740,0.1,15,860,880,8,5,
S414425,752,14974,1982,8339,740,0.1,15,860,880,8,8,
S414426,752,14974,1982,8339,1660,0.1,15,860,880,8,9,
S414427,752,14974,1982,8339,920,0.1,15,860,880,8,10,
S409326,752,36287,1982,7514,328,0.25,15,720,742,8,13,
S409337,752,36287,1982,7514,359,0.25,15,720,742,8,20,
S409098,752,23028,1982,7997,5400,0,15,690,611,9,16,
S429840,752,21704,1982,7550,3380,0.19,15,710,611,11,16,
S429841,752,26348,1982,7550,3220,0.19,15,689,611,11,16,
S429842,752,31127,1982,7550,1400,0.19,15,600,611,11,17,
S429843,752,35993,1982,7550,2340,0.19,15,690,611,11,17,
S429844,752,21604,1982,7550,2600,0.19,15,600,611,11,17,
S429845,752,33719,1982,7550,8900,0.19,15,690,611,11,17,
S429846,752,36718,1982,7550,1900,0.19,15,710,611,11,18,
S429847,752,99999,1982,7550,1000,0.19,15,710,611,11,18,
S429848,752,34120,1982,7550,3780,0.19,15,690,611,11,18,
S429849,752,20662,1982,7550,660,0.19,15,710,611,11,18,
S429850,752,32704,1982,7550,2400,0.19,15,689,611,11,18,
S429851,752,36282,1982,7550,2140,0.18,15,656,611,10,18,
S429852,752,35993,1982,7550,3640,0.18,15,690,611,10,18,
S429853,752,26348,1982,7550,3700,0.18,15,690,611,10,18,
S429854,752,33719,1982,7550,2240,0.18,15,690,611,10,18,
S429855,752,36282,1982,7550,2460,0.18,15,653,611,10,19,
S429856,752,32507,1982,7550,900,0.18,15,656,611,10,19,
S429857,752,11198,1982,7550,2980,0.18,15,689,611,10,19,
S429858,752,35993,1982,7550,4660,0.18,15,689,611,10,19,
S429859,752,24032,1982,7550,5220,0.18,15,689,611,10,19,
S429860,752,36282,1982,7550,2120,0.18,15,653,611,10,20,
S429861,752,35125,1982,7550,5120,0.18,15,690,611,10,20,
S429862,752,26348,1982,7550,3360,0.18,15,689,611,10,20,
S429863,752,21779,1982,7550,1440,0.18,15,656,611,10,20,
S429864,752,35125,1982,7550,4650,0.18,15,690,611,10,21,
S429865,752,31127,1982,7550,1180,0.18,15,712,611,10,21,
S429866,752,11198,1982,7550,3290,0.18,15,689,611,10,21,
S429867,752,21704,1982,7550,7380,0.18,15,690,611,10,21,
S429868,752,11198,1982,7550,4030,0.18,15,689,611,10,22,
S429869,752,35125,1982,7550,4990,0.18,15,690,611,10,22,
S429870,752,25858,1982,7550,2500,0.18,15,689,611,10,22,
S429871,752,23028,1982,7550,6640,0.18,15,689,611,10,24,
S429872,752,35125,1982,7550,1740,0.18,15,712,611,10,26,
S429873,752,26348,1982,7550,2400,0.18,15,689,611,10,26,
S429874,752,30839,1982,7550,2400,0.18,15,689,611,10,26,
S429875,752,23028,1982,7550,5000,0.18,15,689,611,10,26,
S429876,752,31127,1982,7550,2900,0.18,15,710,611,10,28,
S429877,752,35768,1982,7550,2740,0.18,15,690,611,10,28,
S429878,752,33015,1982,7550,900,0.18,15,690,611,10,29,
S429879,752,31127,1982,7550,3180,0.18,15,710,611,10,29,
S429743,752,26348,1982,7550,4960,0.18,15,657,611,10,14,
S429744,752,21704,1982,7550,6340,0.18,15,689,611,10,14,
S429745,752,33230,1982,7550,1220,0.18,15,690,611,10,14,
S429746,752,21779,1982,7550,840,0.18,15,656,611,10,15,
S429747,752,35768,1982,7550,3720,0.18,15,690,611,10,15,
S429748,752,21604,1982,7550,2520,0.18,15,656,611,10,17,
S429749,752,32507,1982,7550,1720,0.18,15,655,611,10,17,
S429750,752,24032,1982,7550,2660,0.18,15,653,611,10,18,
S429751,752,21917,1982,7550,3980,0.18,15,689,611,9,9,
S429752,752,35125,1982,7550,4340,0.18,15,690,611,9,12,
S429753,752,31547,1982,7550,1810,0.18,15,690,611,9,12,
S429754,752,32507,1982,7550,2120,0.18,15,656,611,9,12,
S429755,752,25858,1982,7550,900,0.18,15,689,611,9,12,
S429756,752,35993,1982,7550,3920,0.18,15,689,611,9,12,
S429757,752,11198,1982,7550,3860,0.18,15,690,611,9,13,
S429758,752,35125,1982,7550,4200,0.18,15,690,611,9,13,
S429759,752,21704,1982,7550,5000,0.18,15,600,611,9,13,
S429760,752,21779,1982,7550,1400,0.18,15,657,611,9,13,
S429761,752,31547,1982,7550,2640,0.18,15,689,611,9,13,
S429762,752,35125,1982,7550,4480,0.18,15,690,611,9,14,
S429763,752,33015,1982,7550,2620,0.18,15,600,611,9,14,
S429764,752,31547,1982,7550,3800,0.18,15,689,611,9,14,
S429765,752,35993,1982,7550,4240,0.18,15,712,611,9,16,
S429766,752,11198,1982,7550,3760,0.18,15,710,611,9,16,
S429767,752,31547,1982,7550,2380,0.18,15,712,611,9,16,
S429768,752,21704,1982,7550,7960,0.18,15,690,611,9,16,
S429769,752,32507,1982,7550,2120,0.18,15,600,611,9,19,
S429770,752,34189,1982,7550,900,0.18,15,657,611,9,19,
S429771,752,35768,1982,7550,4040,0.18,15,600,611,9,19,
S429772,752,31127,1982,7550,3220,0.18,15,712,611,9,19,
S429773,752,26348,1982,7550,3440,0.18,15,690,611,9,19,
S429774,752,32267,1982,7550,3240,0.18,15,690,611,9,20,
S429775,752,33230,1982,7550,300,0.18,15,656,611,9,21,
S429776,752,35125,1982,7550,4460,0.18,15,600,611,9,21,
S429777,752,31127,1982,7550,1720,0.18,15,711,611,9,21,
S429778,752,36282,1982,7550,2520,0.18,15,656,611,9,21,
S429779,752,35993,1982,7550,4540,0.18,15,689,611,9,21,
S429780,752,11198,1982,7550,2600,0.18,15,689,611,9,21,
S429781,752,34189,1982,7550,1240,0.18,15,656,611,9,22,
S429782,752,21704,1982,7550,6220,0.18,15,690,611,9,21,
S429783,752,31127,1982,7550,2960,0.18,15,711,611,9,23,
S429784,752,35993,1982,7550,4100,0.18,15,689,611,9,23,
S429785,752,11198,1982,7550,5320,0.18,15,689,611,9,23,
S429786,752,11198,1982,7550,4300,0.18,15,600,611,9,24,
S429787,752,35181,1982,7550,3300,0.18,15,689,611,9,28,
S429788,752,33015,1982,7550,2320,0.18,15,600,611,9,28,
S429789,752,26348,1982,7550,2100,0.18,15,600,611,9,29,
S429790,752,33719,1982,7550,3480,0.18,15,690,611,9,29,
S429791,752,36282,1982,7550,1740,0.18,15,653,611,9,30,
S429792,752,32267,1982,7550,2260,0.18,15,689,611,9,30,
S429793,752,34189,1982,7550,1080,0.18,15,655,611,10,1,
S429794,752,26348,1982,7550,4000,0.18,15,712,611,10,1,
S429795,752,21779,1982,7550,1120,0.18,15,656,611,10,1,
S429796,752,31547,1982,7550,3110,0.18,15,712,611,10,1,
S429797,752,35993,1982,7550,3880,0.18,15,689,611,10,1,
S429798,752,33719,1982,7550,4940,0.18,15,690,611,10,1,
S429799,752,32507,1982,7550,1750,0.18,15,600,611,10,3,
S429800,752,31127,1982,7550,3200,0.18,15,711,611,10,3,
S429801,752,31547,1982,7550,2200,0.19,15,690,611,11,3,
S429802,752,30839,1982,7550,2980,0.19,15,690,611,11,3,
S429803,752,21704,1982,7550,5020,0.19,15,600,611,11,3,
S429804,752,21779,1982,7550,1350,0.19,15,657,611,11,4,
S429805,752,35125,1982,7550,4740,0.19,15,690,611,11,4,
S429806,752,31127,1982,7550,3660,0.19,15,710,611,11,4,
S429807,752,31547,1982,7550,4140,0.19,15,600,611,11,4,
S427157,752,29974,1982,7990,150,0.15,15,719,770,9,1,
S424575,752,0,1982,7244,393,0.25,15,737,770,11,12,
S424603,752,10000,1982,7244,340,0.23,15,720,742,11,20,
S416084,752,36871,1982,7759,1040,0.16,15,700,770,9,22,
S416085,752,19434,1982,7759,2020,0.16,15,700,770,9,22,
S416086,752,29082,1982,7759,7510,0.16,15,700,770,9,23,
S416087,752,10000,1982,7759,400,0.15,15,700,770,9,23,
S416088,752,22335,1982,7759,630,0.15,15,700,770,9,24,
S416089,752,10000,1982,7759,1420,0.16,15,700,770,9,25,
S416090,752,36871,1982,7759,160,0.16,15,700,770,9,25,
S416091,752,31658,1982,7759,2000,0.16,15,700,770,9,28,
S416092,752,31658,1982,7759,1570,0.16,15,700,770,9,29,
S416093,752,37270,1982,7759,620,0.16,15,700,770,9,30,
S416094,752,36871,1982,7759,910,0.16,15,700,770,9,30,
S416095,752,34211,1982,7759,2260,0.16,15,700,770,10,1,
S416096,752,32648,1982,7759,1750,0.16,15,700,770,10,1,
S416097,752,37270,1982,7759,730,0.16,15,700,770,10,1,
S416098,752,10000,1982,7759,2840,0.16,15,700,770,10,1,
S416100,752,32648,1982,7759,210,0.16,15,700,770,10,3,
S416101,752,31643,1982,7759,1640,0.15,15,685,608,6,21,
S416102,752,36473,1982,7759,1690,0.14,15,681,608,6,21,
S416103,752,27515,1982,7759,850,0.16,15,685,608,6,21,
S416104,752,35540,1982,7759,2250,0.16,15,689,608,6,21,
S416105,752,17222,1982,7759,1530,0.15,15,689,608,6,21,
S416106,752,9334,1982,7759,5610,0.15,15,689,608,6,21,
S416107,752,35518,1982,7759,5700,0.15,15,690,611,6,23,
S416108,752,35540,1982,7759,3410,0.15,15,708,608,6,29,
S416110,752,25361,1982,7759,560,0.16,15,700,770,9,6,
S416111,752,31658,1982,7759,1120,0.16,15,700,770,9,6,
S416112,752,30272,1982,7759,660,0.16,15,700,770,9,7,
S416113,752,10000,1982,7759,1380,0.16,15,700,770,9,9,
S416114,752,34211,1982,7759,2320,0.16,15,700,770,9,9,
S416115,752,34203,1982,7759,720,0.16,15,700,770,9,9,
S416116,752,19434,1982,7759,2740,0.16,15,700,770,9,9,
S416117,752,31658,1982,7759,820,0.16,15,700,770,9,10,
S416118,752,29082,1982,7759,300,0.16,15,700,770,9,10,
S416119,752,22335,1982,7759,780,0.16,15,700,770,9,10,
